Id,Année,Campagne,Date,Période BACI,Saison,Site,Client,Utilise analyse,,,,,,,,,
KNS_KONIAMBO_05_2008_IRD57_T01,2008,S_2008,20/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_IRD57_T03,2008,S_2008,20/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_IRD57_T05,2008,S_2008,20/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_IRD57_T07,2008,S_2008,20/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_IRD57_T09,2008,S_2008,20/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_T01,2008,S_2008,6/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_T03,2008,S_2008,6/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_T05,2008,S_2008,6/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_T07,2008,S_2008,6/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS04_T09,2008,S_2008,6/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_T01,2008,S_2008,26/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_T03,2008,S_2008,26/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_T05,2008,S_2008,26/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_T07,2008,S_2008,26/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS05_T09,2008,S_2008,26/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_T01,2008,S_2008,29/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_T03,2008,S_2008,29/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_T05,2008,S_2008,29/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_T07,2008,S_2008,29/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KNS06_T09,2008,S_2008,29/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_T01,2008,S_2008,21/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_T03,2008,S_2008,21/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_T05,2008,S_2008,21/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_T07,2008,S_2008,21/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_KO4_T09,2008,S_2008,21/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_T01,2008,S_2008,5/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_T03,2008,S_2008,5/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_T05,2008,S_2008,5/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_T07,2008,S_2008,5/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG1B_T09,2008,S_2008,5/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_T01,2008,S_2008,7/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_T03,2008,S_2008,7/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_T05,2008,S_2008,7/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_T07,2008,S_2008,7/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG2B_T09,2008,S_2008,7/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_T01,2008,S_2008,15/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_T03,2008,S_2008,15/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_T05,2008,S_2008,15/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_T07,2008,S_2008,15/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG5B_T09,2008,S_2008,15/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_T01,2008,S_2008,2/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_T03,2008,S_2008,2/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_T05,2008,S_2008,2/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_T07,2008,S_2008,2/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG6B_T09,2008,S_2008,2/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_T01,2008,S_2008,30/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_T03,2008,S_2008,30/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_T05,2008,S_2008,30/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_T07,2008,S_2008,30/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_LG7B_T09,2008,S_2008,30/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_T01,2008,S_2008,5/06/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_T03,2008,S_2008,5/06/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_T05,2008,S_2008,5/06/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_T07,2008,S_2008,5/06/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK3_T09,2008,S_2008,5/06/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_T01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_T03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_T05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_T07,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_T09,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OBRK5A_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_T01,2008,S_2008,28/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_T03,2008,S_2008,28/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_T05,2008,S_2008,28/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_T07,2008,S_2008,28/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF1C_T09,2008,S_2008,28/05/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_T01,2008,S_2008,14/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_T03,2008,S_2008,14/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_T05,2008,S_2008,14/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_T07,2008,S_2008,14/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF2C_T09,2008,S_2008,14/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_T01,2008,S_2008,28/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_T03,2008,S_2008,28/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_T05,2008,S_2008,28/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_T07,2008,S_2008,28/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF3C_T09,2008,S_2008,28/04/2008,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_T01,2008,S_2008,19/06/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_T03,2008,S_2008,19/06/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_T05,2008,S_2008,19/06/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_T07,2008,S_2008,19/06/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_OF4C_T09,2008,S_2008,19/06/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_T01,2008,S_2008,29/04/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_T03,2008,S_2008,29/04/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_T05,2008,S_2008,29/04/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_T07,2008,S_2008,29/04/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD4B_T09,2008,S_2008,29/04/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_T01,2008,S_2008,1/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_T03,2008,S_2008,1/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_T05,2008,S_2008,1/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_T07,2008,S_2008,1/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PD5B_T09,2008,S_2008,1/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_T01,2008,S_2008,23/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_T03,2008,S_2008,23/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_T05,2008,S_2008,23/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_T07,2008,S_2008,23/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PI2_T09,2008,S_2008,23/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_T01,2008,S_2008,22/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_T03,2008,S_2008,22/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_T05,2008,S_2008,22/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_T07,2008,S_2008,22/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK4_T09,2008,S_2008,22/05/2008,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK5_Q01,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK5_Q02,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK5_Q03,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK5_Q04,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2008_PK5_Q05,2008,S_2008,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
